0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-01-0117-43,15-003,BAJA VERAPAZ,SALAMA,EORM,CASERIO LAS SAHUECITAS ALDEA LAS ANONAS,48579165,AMNER ESAÚ FERNÁNDEZ LÓPEZ,DANESSY NOHELÍ ALVAREZ MORALES,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0122-43,15-004,BAJA VERAPAZ,SALAMA,EORM,"CASERIO AGUA CALIENTE, ALDEA LA CANOA",,BOYMAN GYRIONE MILIÁN GUZMÁN,ZULEIDY MARIELA DE LOS SANTOS ALVAREZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0132-43,15-002,BAJA VERAPAZ,SALAMA,EOUM,"SECTOR VALLE DEL SOL, BARRIO HACIENDA DE LA VIRGEN",42830704,MIGUEL ANGEL ATZIJ PICON,ODILIO ALFREDO IBOY TISTA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0134-43,15-002,BAJA VERAPAZ,SALAMA,EOUM,BARRIO SAN JOSE,59796387,MIGUEL ANGEL ATZIJ PICON,LUIS ALBERTO CHAVARRÍA PRERA,PRIMARIA,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0158-43,15-004,BAJA VERAPAZ,SALAMA,EORM,"CASERÍO EL BEJUCAL, ALDEA LAS CAÑAS",42138492,BOYMAN GYRIONE MILIÁN GUZMÁN,RUBEN ALFONZO DUBÓN IXTECOC,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0167-43,15-030,BAJA VERAPAZ,SALAMA,CENTRO EDUCATIVO INFANTIL MONTESSORIANO,"16A. AVENIDA 16-47, ZONA 6 COLONIA LAS BRISAS, BARRIO HACIENDA DE LA VIRGEN",77254828,NELSON JOEL HERNANDEZ HERNANDEZ,DIANA MARINE GARCÍA IZAGUIRRE,PRIMARIA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0170-43,15-004,BAJA VERAPAZ,SALAMA,EORM,"CASERÍO LA MAJADA, ALDEA LLANO GRANDE",54818242,BOYMAN GYRIONE MILIÁN GUZMÁN,JAQUELIN MELISSA HERNÁNDEZ JACINTO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0297-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA EL ZAPOTE,59639444,BOYMAN GYRIONE MILIÁN GUZMÁN,EDGAR EDUANI VÁSQUEZ VÉLIZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0299-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA CHIVAC,48511563,BOYMAN GYRIONE MILIÁN GUZMÁN,MIRNA CONSUELO ORDOÑEZ GUERRERO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0300-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA LAS TINTAS,51606801,BOYMAN GYRIONE MILIÁN GUZMÁN,ROSA ALBA REYES GARCÍA,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0301-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA LA CANOA,,BOYMAN GYRIONE MILIÁN GUZMÁN,LESBIA ESPERANZA VÉLIZ ENRIQUEZ,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0302-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA LAS VEGAS CHIVAC,47291925,BOYMAN GYRIONE MILIÁN GUZMÁN,FLORENTIN XITUMUL CALATE,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-01-0303-43,15-004,BAJA VERAPAZ,SALAMA,EORM,ALDEA LOS ALGODONES,58958832,BOYMAN GYRIONE MILIÁN GUZMÁN,ADANDELMAR ENRÍQUEZ BOLVITO,PRIMARIA,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
